Name,Latest Chapter,Dated Released,depth,download_timeout,download_slot,download_latency,Link,Genre,Status,Rating,img-link
Devil Commander,Chapter 40,"Sep 20,19",213,180.0,manganelo.com,0.4924201965332031,https://manganelo.com/manga/at920463,"Romance,Webtoons",Ongoing,4.29,https://avt.mkklcdnv6temp.com/19/u/19-1583499871.jpg
Sarazanmai,Chapter 2,"Sep 16,19",214,180.0,manganelo.com,0.6459035873413086,https://manganelo.com/manga/fi919393,"Drama,Fantasy,Supernatural,Tragedy",Ongoing,5,https://avt.mkklcdnv6temp.com/30/m/18-1583498261.jpg
Tonari No Randoseru W,Chapter 23: Tonari No Randoseru [End],"Sep 20,19",213,180.0,manganelo.com,0.5184109210968018,https://manganelo.com/manga/tonari_no_randoseru_w,"Comedy,Ecchi,Romance,School life,Shounen",Ongoing,4.16,https://avt.mkklcdnv6temp.com/31/x/8-1583479390.jpg
Ghost Office,Chapter 34,"Sep 23,19",212,180.0,manganelo.com,0.493121862411499,https://manganelo.com/manga/pb920552,"Fantasy,Horror,Romance",Ongoing,4.62,https://avt.mkklcdnv6temp.com/23/c/19-1583500028.jpg
Double Sonata,Chapter 37,"Sep 23,19",212,180.0,manganelo.com,0.6123979091644287,https://manganelo.com/manga/ep918656,"Fantasy,Romance,Webtoons",Ongoing,4.73,https://avt.mkklcdnv6temp.com/3/p/18-1583497219.jpg
Honey,Vol.8 Bonus Manga: Sugar,"Sep 23,19",212,180.0,manganelo.com,0.4562230110168457,https://manganelo.com/manga/honey,"Drama,Romance,School life,Shoujo,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/50/d/1-1583465683.jpg
Robo Master,Chapter 35 [End],"Sep 23,19",212,180.0,manganelo.com,0.6585795879364014,https://manganelo.com/manga/bm918695,"Action,School life",Ongoing,4.63,https://avt.mkklcdnv6temp.com/5/a/18-1583497281.jpg
"I'm The Demon Lord, But Nobody Found Out Yet, Right?",Vol.2 Chapter 14: I Was The Demon Lord [End],"Sep 28,19",211,180.0,manganelo.com,0.45897436141967773,https://manganelo.com/manga/ev920729,"Action,Adventure,Comedy,Fantasy,Romance",Completed,4.71,https://avt.mkklcdnv6temp.com/29/r/19-1583500259.jpg
Starsea Concoy,Chapter 31,"Sep 23,19",212,180.0,manganelo.com,0.656580924987793,https://manganelo.com/manga/ci918207,"Action,Comedy,Drama,Fantasy",Ongoing,3.7,https://avt.mkklcdnv6temp.com/37/q/17-1583496621.jpg
My First Love Is A Problem Boy,Chapter 36,"Sep 23,19",212,180.0,manganelo.com,0.6430354118347168,https://manganelo.com/manga/ij920606,"Romance,School life,Webtoons",Ongoing,4.07,https://avt.mkklcdnv6temp.com/25/d/19-1583500098.jpg
Bang Dream! Girls Band Party! Roselia Stage,"Vol.2 Chapter 11: Even More, From Now On (End)","Sep 23,19",212,180.0,manganelo.com,0.5879361629486084,https://manganelo.com/manga/hr919408,"Drama,School life,Shounen,Slice of life",Ongoing,4.63,https://avt.mkklcdnv6temp.com/31/b/18-1583498284.jpg
Trampled By President,Chapter 91,"Oct 01,19",210,180.0,manganelo.com,0.3433971405029297,https://manganelo.com/manga/wo918708,"Romance,Webtoons",Ongoing,4.31,https://avt.mkklcdnv6temp.com/5/m/18-1583497299.jpg
The Phoenix,Chapter 68,"Oct 01,19",210,180.0,manganelo.com,0.3881206512451172,https://manganelo.com/manga/ex920551,"Adventure,Fantasy,Romance,Webtoons",Ongoing,4.38,https://avt.mkklcdnv6temp.com/23/b/19-1583500027.jpg
Natsume Yuujinchou,Vol.17 End Notes,"Oct 02,19",210,180.0,manganelo.com,0.3576066493988037,https://manganelo.com/manga/natsume_yuujinchou,"Comedy,Drama,Josei,Shoujo,Supernatural",Ongoing,4.87,https://avt.mkklcdnv6temp.com/43/g/1-1583465409.jpg
Bouken Erekitetou,Vol.2 Chapter 9,"Oct 02,19",210,180.0,manganelo.com,0.3356142044067383,https://manganelo.com/manga/bouken_erekitetou,Seinen,Ongoing,4.86,https://avt.mkklcdnv6temp.com/38/m/6-1583475713.jpg
Ometura,Galleria Di Illustrazione,"Oct 01,19",210,180.0,manganelo.com,0.4516127109527588,https://manganelo.com/manga/ometura,"One shot,Seinen,Slice of life",Completed,4.31,https://avt.mkklcdnv6temp.com/20/u/9-1583480907.jpg
Tesoro,Galleria Di Illustrazione,"Oct 02,19",210,180.0,manganelo.com,0.4377717971801758,https://manganelo.com/manga/np920764,"Drama,Seinen,Slice of life",Completed,2.75,https://avt.mkklcdnv6temp.com/30/x/19-1583500318.jpg
Rwby: Official Manga Anthology,Vol.4 Message From Barbara Dunkelman,"Oct 02,19",210,180.0,manganelo.com,0.4385969638824463,https://manganelo.com/manga/ao920767,"Action,Drama,Fantasy,Sci fi,Seinen",Ongoing,4.7,https://avt.mkklcdnv6temp.com/31/a/19-1583500322.jpg
Noragami: Stray Stories,A Story Of Nameless God Making His Way Up In The World,"Oct 07,19",209,180.0,manganelo.com,0.3611109256744385,https://manganelo.com/manga/bb920814,"Comedy,Romance,Shounen,Supernatural",Ongoing,4.91,https://avt.mkklcdnv6temp.com/32/r/19-1583500377.jpg
Killing Morph,Vol.4 Chapter 36: End,"Oct 02,19",210,180.0,manganelo.com,0.4443044662475586,https://manganelo.com/manga/killing_morph,"Action,Horror,Mystery,Psychological,Tragedy",Ongoing,4.6,https://avt.mkklcdnv6temp.com/47/y/15-1583493390.jpg
Ao-Chan Can't Study!,Vol.8 Last Lesson: Ao Horie,"Oct 07,19",209,180.0,manganelo.com,0.3851132392883301,https://manganelo.com/manga/cp918055,"Comedy,Ecchi,Romance,School life,Shounen",Ongoing,4.78,https://avt.mkklcdnv6temp.com/31/y/17-1583496404.jpg
Mr Ghost's Dark Philosophy,Chapter 5: New Task,"Oct 07,19",209,180.0,manganelo.com,0.3595278263092041,https://manganelo.com/manga/wc919852,Mystery,Ongoing,4.41,https://avt.mkklcdnv6temp.com/47/k/18-1583498944.jpg
Sokuochi Mayuri-Chan - Pixiv Shorts,Chapter 16: [End],"Oct 14,19",208,180.0,manganelo.com,0.32931065559387207,https://manganelo.com/manga/hk920861,"Comedy,Ecchi,Romance,Seinen,Slice of life",Ongoing,4.78,https://avt.mkklcdnv6temp.com/34/l/19-1583500433.jpg
Mononofu,Vol.3 Chapter 25: Your Time,"Oct 07,19",209,180.0,manganelo.com,0.4059414863586426,https://manganelo.com/manga/mononofu,"Comedy,Shounen,Slice of life,Sports",Ongoing,4.68,https://avt.mkklcdnv6temp.com/27/x/1-1583464787.jpg
Leaf Moon,Chapter 8,"Oct 14,19",208,180.0,manganelo.com,0.41295313835144043,https://manganelo.com/manga/if920863,"Drama,Historical,Horror,Romance,Webtoons",Ongoing,4.33,https://avt.mkklcdnv6temp.com/34/n/19-1583500444.jpg
Mr Ghost's Dark Philosopy,Chapter 5: New Task,"Oct 07,19",209,180.0,manganelo.com,0.5089342594146729,https://manganelo.com/manga/ke920696,"Mystery,Psychological,Shounen,Supernatural,Webtoons",Ongoing,4.28,https://avt.mkklcdnv6temp.com/28/l/19-1583500217.jpg
Iris Zero,Chapter 44,"Oct 13,19",208,180.0,manganelo.com,0.5148212909698486,https://manganelo.com/manga/iris_zero,"Comedy,Drama,Mystery,Romance,School life,Seinen,Supernatural",Ongoing,4.17,https://avt.mkklcdnv6temp.com/33/k/7-1583477527.jpg
Private Punishment Game,Vol.2 Chapter 6: Part 6,"Oct 14,19",208,180.0,manganelo.com,0.49257421493530273,https://manganelo.com/manga/wy920150,"Horror,Mystery,School life,Seinen",Ongoing,3.91,https://avt.mkklcdnv6temp.com/8/j/19-1583499406.jpg
Nishikata-Chan,Chapter 2,"Oct 18,19",207,180.0,manganelo.com,0.4815680980682373,https://manganelo.com/manga/vg920904,"Comedy,School life,Slice of life",Ongoing,4.65,https://avt.mkklcdnv6temp.com/36/c/19-1583500501.jpg
Dorothy Wa Gokigen Naname?,Vol.3 Chapter 13: [End],"Oct 18,19",207,180.0,manganelo.com,0.4336690902709961,https://manganelo.com/manga/dorothy_wa_gokigen_naname,"Comedy,Fantasy,Romance,Shoujo",Ongoing,4.61,https://avt.mkklcdnv6temp.com/39/f/1-1583465243.jpg
Cavalier Of The Abyss,Chapter 150: The Knight Of Chaos,"Oct 19,19",207,180.0,manganelo.com,0.4734666347503662,https://manganelo.com/manga/cavalier_of_the_abyss,"Action,Adventure,Comedy,Ecchi,Fantasy,Romance,Shounen,Supernatural",Ongoing,4.53,https://avt.mkklcdnv6temp.com/14/n/2-1583466260.jpg
My Wife Is Cold-Hearted,Chapter 37: How I Wish...,"Oct 19,19",207,180.0,manganelo.com,0.5129308700561523,https://manganelo.com/manga/dj920263,"Comedy,Romance,Shoujo,Webtoons",Ongoing,4.43,https://avt.mkklcdnv6temp.com/12/l/19-1583499566.jpg
Tonight's Take-Out Night,Chapter 8: Those Fingers Are Sinful [End],"Oct 19,19",207,180.0,manganelo.com,0.529832124710083,https://manganelo.com/manga/bt920907,"Adult,Comedy,Drama,Historical,Romance,Slice of life,Supernatural,Yaoi",Completed,4.52,https://avt.mkklcdnv6temp.com/36/f/19-1583500507.jpg
Fragile Relationship,Chapter 14: This Is A Secret,"Oct 25,19",206,180.0,manganelo.com,0.4968223571777344,https://manganelo.com/manga/fragile_relationship,"Shounen ai,Webtoons,Yaoi",Ongoing,4.71,https://avt.mkklcdnv6temp.com/38/q/16-1583494854.jpg
Kokuhaku Biyori,Chapter 3: Amatou-Kun To Koi No Aji,"Oct 19,19",207,180.0,manganelo.com,0.6292026042938232,https://manganelo.com/manga/kokuhaku_biyori,,Updating,4.56,https://avt.mkklcdnv6temp.com/46/c/14-1583491346.jpg
Nasuna And Uri,Chapter 2,"Oct 19,19",207,180.0,manganelo.com,0.6191613674163818,https://manganelo.com/manga/dq920913,"Shoujo ai,Supernatural,Yuri",Ongoing,4.43,https://avt.mkklcdnv6temp.com/36/l/19-1583500514.jpg
Takeda Shingen (Yokoyama Mitsuteru),Vol.10 Chapter 87: The Great Man Falls,"Oct 25,19",206,180.0,manganelo.com,0.5007419586181641,https://manganelo.com/manga/takeda_shingen_yokoyama_mitsuteru,"Action,Drama,Historical,Seinen",Ongoing,4.91,https://avt.mkklcdnv6temp.com/3/x/1-1583463818.jpg
Hidden Marriage (Manyu),Chapter 39,"Oct 26,19",206,180.0,manganelo.com,0.45197343826293945,https://manganelo.com/manga/cm919122,"Drama,Romance,Webtoons",Ongoing,4.23,https://avt.mkklcdnv6temp.com/20/o/18-1583497903.jpg
Demon's Desire,Chapter 35: Stay With Me,"Oct 26,19",206,180.0,manganelo.com,0.4090139865875244,https://manganelo.com/manga/vs918195,"Drama,Ecchi,Romance,Webtoons",Ongoing,3.76,https://avt.mkklcdnv6temp.com/37/e/17-1583496598.jpg
The Impermanence,Chapter 10,"Oct 30,19",205,180.0,manganelo.com,0.4322197437286377,https://manganelo.com/manga/qy920923,"Action,Fantasy",Ongoing,4.56,https://avt.mkklcdnv6temp.com/36/v/19-1583500527.jpg
Prince Edward's Heart Was Stolen,Chapter 4,"Nov 02,19",204,180.0,manganelo.com,0.37601327896118164,https://manganelo.com/manga/az920840,"Adventure,Historical,Martial arts,Romance,Shoujo,Smut,Supernatural,Webtoons",Ongoing,4.69,https://avt.mkklcdnv6temp.com/33/q/19-1583500408.jpg
Tsugumi Project,Chapter 2,"Nov 02,19",204,180.0,manganelo.com,0.46515417098999023,https://manganelo.com/manga/pb920662,"Action,Adventure,Drama,Mystery,Sci fi,Seinen",Ongoing,4.82,https://avt.mkklcdnv6temp.com/27/e/19-1583500172.jpg
Don't Lick Me! Spirit!,Chapter 1,"Nov 03,19",204,180.0,manganelo.com,0.3960113525390625,https://manganelo.com/manga/ac921030,"Adventure,Ecchi,Fantasy,Seinen,Supernatural",Ongoing,2.85,https://avt.mkklcdnv6temp.com/40/y/19-1583500666.jpg
Shiawase Ni Narunosa!,Vol.1 Chapter 5,"Nov 03,19",204,180.0,manganelo.com,0.37714576721191406,https://manganelo.com/manga/shiawase_ni_narunosa,"Drama,Romance,Yaoi",Ongoing,4.71,https://avt.mkklcdnv6temp.com/15/e/14-1583490290.jpg
Invincible Brave King,Chapter 55,"Nov 03,19",204,180.0,manganelo.com,0.46880221366882324,https://manganelo.com/manga/zn919136,"Comedy,Fantasy,Webtoons",Ongoing,2.37,https://avt.mkklcdnv6temp.com/21/c/18-1583497924.jpg
Exmachina Hunter,Chapter 10,"Oct 30,19",205,180.0,manganelo.com,0.6768603324890137,https://manganelo.com/manga/tf920933,"Action,Comedy,Ecchi,Sci fi",Ongoing,4.61,https://avt.mkklcdnv6temp.com/37/f/19-1583500540.jpg
Rise Of Moonsoo,Chapter 2,"Nov 03,19",204,180.0,manganelo.com,0.40773582458496094,https://manganelo.com/manga/ij921033,"Adult,Smut,Webtoons,Yaoi",Ongoing,4.45,https://avt.mkklcdnv6temp.com/41/b/19-1583500669.jpg
Mowang Yu Yongzhe Yu Sheng Jian Shendian,Chapter 117,"Nov 08,19",203,180.0,manganelo.com,0.3440544605255127,https://manganelo.com/manga/mowang_yu_yongzhe_yu_sheng_jian_shendian,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Seinen",Ongoing,4.06,https://avt.mkklcdnv6temp.com/40/h/2-1583467252.jpg
Chocolat Company Women Yuri Anthology,Chapter 3: Our Night Together (Kishi Torajirou),"Nov 03,19",204,180.0,manganelo.com,0.5397040843963623,https://manganelo.com/manga/chocolat_company_women_yuri_anthology,"Ecchi,Romance,Yuri",Ongoing,4.46,https://avt.mkklcdnv6temp.com/1/k/16-1583495313.jpg
"This ""summon Kitchen"" Skill Is Amazing! ~Amassing Points By Cooking In Another World~",Vol.2 Chapter 11.5,"Nov 09,19",203,180.0,manganelo.com,0.37291765213012695,https://manganelo.com/manga/pd918975,"Comedy,Fantasy,Shoujo",Ongoing,4.69,https://avt.mkklcdnv6temp.com/14/z/18-1583497665.jpg
The Witch Of Kokonoka,Vol.1 Chapter 2,"Nov 09,19",203,180.0,manganelo.com,0.375885009765625,https://manganelo.com/manga/yy921121,"Comedy,Fantasy,Martial arts,Romance,Seinen,Slice of life,Supernatural",Ongoing,4.33,https://avt.mkklcdnv6temp.com/44/h/19-1583500789.jpg
Nanahoshi To Tachibana,Vol.2 Chapter 9: Festival's White Bread,"Nov 09,19",203,180.0,manganelo.com,0.3838925361633301,https://manganelo.com/manga/gz919194,"Comedy,Cooking,Fantasy",Ongoing,4.97,https://avt.mkklcdnv6temp.com/23/g/18-1583498003.jpg
Vanilla Jingai X Jingai Yuri Anthology,Chapter 9,"Nov 13,19",202,180.0,manganelo.com,0.37787842750549316,https://manganelo.com/manga/zx919360,Shoujo ai,Completed,4.8,https://avt.mkklcdnv6temp.com/29/j/18-1583498218.jpg
First Crush,Chapter 102,"Nov 09,19",203,180.0,manganelo.com,0.45985960960388184,https://manganelo.com/manga/jt919072,"Drama,Romance,Webtoons",Ongoing,4.64,https://avt.mkklcdnv6temp.com/18/r/18-1583497817.jpg
I Love You (Youko Fujitani),Chapter 5: [End],"Nov 14,19",202,180.0,manganelo.com,0.3038828372955322,https://manganelo.com/manga/dd921152,"Adult,Romance,Slice of life,Yaoi",Completed,4.61,https://avt.mkklcdnv6temp.com/45/l/19-1583500827.jpg
Silent Knight Shou,Vol.1 Chapter 4: The Dreadful Proof Of Loyalty,"Nov 13,19",202,180.0,manganelo.com,0.5026049613952637,https://manganelo.com/manga/silent_knight_shou,"Action,Fantasy,Shounen",Ongoing,4.33,https://avt.mkklcdnv6temp.com/29/l/3-1583468838.jpg
"Saotome Girl, Hitakakusu",Vol.10 Chapter 124.5: Volume 10 Extras,"Nov 14,19",202,180.0,manganelo.com,0.3585822582244873,https://manganelo.com/manga/saotome_girl_hitakakusu,"Comedy,Martial arts,Romance,School life,Seinen,Sports",Completed,4.81,https://avt.mkklcdnv6temp.com/42/b/15-1583493174.jpg
The Tearful Eyed Boy Loves,Chapter 7: (End),"Nov 14,19",202,180.0,manganelo.com,0.4065415859222412,https://manganelo.com/manga/yn921153,"Comedy,Romance,Shounen ai,Slice of life,Yaoi",Ongoing,3.05,https://avt.mkklcdnv6temp.com/45/m/19-1583500828.jpg
Shimoneta To Iu Gainen Ga Sonzai Shinai Taikutsu Na Sekai - Manmaruban,Chapter 23 [End],"Nov 19,19",201,180.0,manganelo.com,0.4457254409790039,https://manganelo.com/manga/shimoneta_to_iu_gainen_ga_sonzai_shinai_taikutsu_na_sekai_manmaruban,"Ecchi,Mature,School life,Shounen",Completed,4.5,https://avt.mkklcdnv6temp.com/12/x/2-1583466200.jpg
Earl Grey Taste Of Love,Chapter 48: Magic Necklace,"Nov 19,19",201,180.0,manganelo.com,0.42371654510498047,https://manganelo.com/manga/earl_grey_taste_of_love,"Romance,Shoujo",Completed,3.96,https://avt.mkklcdnv6temp.com/9/g/8-1583478531.jpg
Let's La Gon,Vol.1 Chapter 1: Children's Charter Article No. 1,"Nov 19,19",201,180.0,manganelo.com,0.4072103500366211,https://manganelo.com/manga/sj921204,"Comedy,Drama,Shounen,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/47/k/19-1583500899.jpg
Secrecy Of The Shivering Night,Chapter 5 [End],"Nov 19,19",201,180.0,manganelo.com,0.43120884895324707,https://manganelo.com/manga/mw921203,"Adult,Drama,Romance,School life,Slice of life,Yaoi",Completed,4.61,https://avt.mkklcdnv6temp.com/47/j/19-1583500898.jpg
The Emperor Is A Gay,Chapter 59,"Nov 20,19",201,180.0,manganelo.com,0.3946201801300049,https://manganelo.com/manga/bs917843,"Comedy,Drama,Webtoons",Ongoing,3.41,https://avt.mkklcdnv6temp.com/23/x/17-1583496115.jpg
Harumination,Vol.1 Chapter 4,"Nov 20,19",201,180.0,manganelo.com,0.4462430477142334,https://manganelo.com/manga/harumination,"Comedy,School life,Sci fi,Seinen,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/45/c/16-1583495091.jpg
Vampire Neighbor,Chapter 94 [End],"Nov 21,19",201,180.0,manganelo.com,0.3466222286224365,https://manganelo.com/manga/ud919087,"Comedy,Romance,School life,Webtoons",Ongoing,3.68,https://avt.mkklcdnv6temp.com/19/g/18-1583497844.jpg
Maria Lives Upstairs,Chapter 9: Monday Maria Scene 9,"Nov 27,19",200,180.0,manganelo.com,0.3503730297088623,https://manganelo.com/manga/kk920950,"Romance,Yaoi",Ongoing,3.87,https://avt.mkklcdnv6temp.com/37/w/19-1583500564.jpg
Space Adventure Cobra,Vol.10 Chapter 16: The Extradimensional Race,"Nov 27,19",200,180.0,manganelo.com,0.36447787284851074,https://manganelo.com/manga/space_adventure_cobra,"Action,Adventure,Fantasy,Sci fi,Shounen",Ongoing,4.94,https://avt.mkklcdnv6temp.com/11/n/8-1583478613.jpg
Tobacco-Chan,Chapter 28.5: What If Asano-Kun Was The Cigarette? - Continued [End],"Nov 28,19",200,180.0,manganelo.com,0.3139641284942627,https://manganelo.com/manga/tt920677,"Comedy,Ecchi,Harem,Seinen",Ongoing,4.31,https://avt.mkklcdnv6temp.com/27/s/19-1583500193.jpg
Schemer,Chapter 55,"Nov 28,19",200,180.0,manganelo.com,0.388477087020874,https://manganelo.com/manga/fe920585,"Action,Psychological,Webtoons",Ongoing,4.25,https://avt.mkklcdnv6temp.com/24/i/19-1583500070.jpg
The Girl Next Door (Sun),Chapter 75,"Dec 02,19",199,180.0,manganelo.com,0.3353884220123291,https://manganelo.com/manga/the_girl_next_door_sun,"Comedy,Drama,Ecchi,Harem,Romance",Ongoing,3.78,https://avt.mkklcdnv6temp.com/10/r/14-1583490124.jpg
Arranged Marriage With My Beloved Wife,Chapter 80 [End],"Nov 28,19",200,180.0,manganelo.com,0.3694322109222412,https://manganelo.com/manga/vk920949,"Drama,Josei,Romance,Webtoons",Ongoing,4.63,https://avt.mkklcdnv6temp.com/37/v/19-1583500563.jpg
Demon Express Delivery,Chapter 1.2: Demon Prince Enma,"Dec 02,19",199,180.0,manganelo.com,0.3361790180206299,https://manganelo.com/manga/sk921303,"Action,Adult,Comedy,Ecchi,Fantasy,Horror,Mystery,School life,Seinen,Smut,Supernatural",Ongoing,3.83,https://avt.mkklcdnv6temp.com/1/f/19-1583501039.jpg
The Man That Was Buried Alive,Chapter 30,"Dec 02,19",199,180.0,manganelo.com,0.3245124816894531,https://manganelo.com/manga/uv918706,"Horror,Shounen ai,Webtoons,Yaoi",Ongoing,4.18,https://avt.mkklcdnv6temp.com/5/k/18-1583497296.jpg
Tenkuu Shinpan,Chapter 259: Special Edition,"Nov 28,19",200,180.0,manganelo.com,0.3399691581726074,https://manganelo.com/manga/read_tenkuu_shinpan_manga,"Action,Adult,Adventure,Comedy,Horror,Mature,Mystery,Shounen",Ongoing,4.77,https://avt.mkklcdnv6temp.com/8/q/1-1583464007.jpg
"Disgusting Otaku, Become An Idol!",Vol.2 Chapter 19: Disgusting Otaku Has A Special Training (Part 1),"Dec 02,19",199,180.0,manganelo.com,0.3265812397003174,https://manganelo.com/manga/sr918443,"Comedy,Gender bender,Slice of life,Supernatural",,4.78,https://avt.mkklcdnv6temp.com/46/a/17-1583496924.jpg
Love Like In The Novels,Chapter 58,"Dec 02,19",199,180.0,manganelo.com,0.3565788269042969,https://manganelo.com/manga/vm918202,"Comedy,Romance,Webtoons",Ongoing,3.89,https://avt.mkklcdnv6temp.com/37/l/17-1583496613.jpg
Werewolf's Wish,Chapter 70,"Dec 02,19",199,180.0,manganelo.com,0.41853833198547363,https://manganelo.com/manga/dk918120,"Drama,Fantasy,Webtoons,Yaoi",Ongoing,3.93,https://avt.mkklcdnv6temp.com/34/k/17-1583496493.jpg
Red Velvet (Andrian Adilia),Chapter 35,"Dec 07,19",198,180.0,manganelo.com,0.30614757537841797,https://manganelo.com/manga/we919756,"Drama,Romance,School life,Slice of life,Webtoons",Ongoing,4.75,https://avt.mkklcdnv6temp.com/43/t/18-1583498796.jpg
The Devil's Cure,Chapter 95,"Dec 07,19",198,180.0,manganelo.com,0.3261587619781494,https://manganelo.com/manga/the_devils_cure,"Comedy,Fantasy,Yuri,Manhua",Ongoing,4.61,https://avt.mkklcdnv6temp.com/5/u/17-1583495470.jpg
Double Taisei,Chapter 27: #27 Double Taisei,"Dec 07,19",198,180.0,manganelo.com,0.398679256439209,https://manganelo.com/manga/me919361,"Drama,Psychological,Shounen,Sports",Ongoing,4.54,https://avt.mkklcdnv6temp.com/29/k/18-1583498219.jpg
A Chronicle Of Vile Ambitions,Chapter 1: Teacher And Disciple,"Dec 07,19",198,180.0,manganelo.com,0.45635008811950684,https://manganelo.com/manga/to921366,"Adult,Drama,Historical,Josei,Mature,Mystery,Psychological,Romance,Tragedy",Ongoing,4.42,https://avt.mkklcdnv6temp.com/3/o/20-1583501132.jpg
Kraunessa The Black Stagne,"Vol.2 Chapter 8: Gomorrah & Namekuji Arc, Second Half","Dec 03,19",199,180.0,manganelo.com,0.598353385925293,https://manganelo.com/manga/uo921150,"Comedy,Drama,Josei,Psychological,Supernatural",Ongoing,4.65,https://avt.mkklcdnv6temp.com/45/j/19-1583500824.jpg
Siscon Ani To Brocon Imouto Ga Shoujiki Ni Nattara,Chapter 48: When A Siscon Brother And Brocon Sister Become More Honest,"Dec 08,19",198,180.0,manganelo.com,0.4171619415283203,https://manganelo.com/manga/siscon_ani_to_brocon_imouto_ga_shoujiki_ni_nattara,"Comedy,Romance,School life,Shoujo",Ongoing,4.7,https://avt.mkklcdnv6temp.com/14/q/16-1583494001.jpg
Dirty Pair (Hisao Tamaki),Vol.2 The Case Of The Backwater Murders,"Dec 19,19",196,180.0,manganelo.com,0.42419934272766113,https://manganelo.com/manga/wh921493,"Action,Adult,Adventure,Comedy,Drama,Ecchi,Sci fi,Seinen",Ongoing,4.63,https://avt.mkklcdnv6temp.com/8/i/20-1583501347.jpg
Amanogawa Ke No Yon Shimai,Chapter 118,"Dec 19,19",196,180.0,manganelo.com,0.4442019462585449,https://manganelo.com/manga/amanogawa_ke_no_yon_shimai,"Comedy,Drama,School life,Slice of life",Ongoing,4.71,https://avt.mkklcdnv6temp.com/42/q/13-1583489327.jpg
The Happiness Street In District Zero,Chapter 12,"Dec 23,19",195,180.0,manganelo.com,0.3240058422088623,https://manganelo.com/manga/hd918836,Drama,Ongoing,4.72,https://avt.mkklcdnv6temp.com/9/y/18-1583497465.jpg
Days With Troublemaker,Chapter 201 [End],"Dec 19,19",196,180.0,manganelo.com,0.39269399642944336,https://manganelo.com/manga/qk918297,"Comedy,Romance,Webtoons",Ongoing,3.39,https://avt.mkklcdnv6temp.com/40/z/17-1583496740.jpg
The Vertical Country,Chapter 53: The Wormhole Construction,"Dec 19,19",196,180.0,manganelo.com,0.500194787979126,https://manganelo.com/manga/cu919459,"Adventure,Sci fi,Shounen",Ongoing,4.89,https://avt.mkklcdnv6temp.com/32/u/18-1583498356.jpg
Qi Tian,Chapter 30,"Dec 19,19",196,180.0,manganelo.com,0.5042057037353516,https://manganelo.com/manga/gg920957,"Adventure,Fantasy,Horror",Ongoing,4.19,https://avt.mkklcdnv6temp.com/38/d/19-1583500572.jpg
Sweety Curing Blood,Chapter 75,"Dec 23,19",195,180.0,manganelo.com,0.42121386528015137,https://manganelo.com/manga/ul921506,"Fantasy,Romance,Webtoons",Ongoing,4.27,https://avt.mkklcdnv6temp.com/8/v/20-1583501365.jpg
Blood Rain 2,Chapter 25,"Dec 24,19",195,180.0,manganelo.com,0.42420029640197754,https://manganelo.com/manga/gb920063,"Action,Drama,Martial arts,Shounen,Tragedy",Ongoing,4.7,https://avt.mkklcdnv6temp.com/5/f/19-1583499273.jpg
Jack Of All Trades,Chapter 56,"Dec 24,19",195,180.0,manganelo.com,0.37921977043151855,https://manganelo.com/manga/hu921542,"Action,Adventure,Drama",Ongoing,3.68,https://avt.mkklcdnv6temp.com/10/f/20-1583501420.jpg
Lily ,Vol.2 Chapter 250-251,"Dec 24,19",195,180.0,manganelo.com,0.4142110347747803,https://manganelo.com/manga/gt918504,"School life,Shoujo ai,Webtoons,Yuri",Ongoing,4.68,https://avt.mkklcdnv6temp.com/48/d/17-1583497000.jpg
Perspective Of Immortal Docter,Chapter 2,"Dec 24,19",195,180.0,manganelo.com,0.4810197353363037,https://manganelo.com/manga/vp921551,"Action,Comedy,Fantasy,Harem,Webtoons",Ongoing,4.83,https://avt.mkklcdnv6temp.com/10/n/20-1583501436.jpg
Lapis Re:lights Web Comic (Our Prelude),Vol.6 Chapter 2: Our Prelude (Supernova),"Dec 27,19",194,180.0,manganelo.com,0.39005279541015625,https://manganelo.com/manga/pq921606,"Fantasy,School life",Ongoing,5,https://avt.mkklcdnv6temp.com/12/o/20-1583501516.jpg
Lemonade Girl,Chapter 0: Oneshot,"Dec 27,19",194,180.0,manganelo.com,0.45503926277160645,https://manganelo.com/manga/cr921603,"Action,Comedy,Romance,Shounen,Slice of life",Completed,4,https://avt.mkklcdnv6temp.com/12/m/20-1583501513.jpg
His Christmas Captive,Vol.1,"Dec 28,19",194,180.0,manganelo.com,0.3443927764892578,https://manganelo.com/manga/pm921607,"Adult,Drama,Josei,Romance",Completed,3.94,https://avt.mkklcdnv6temp.com/12/p/20-1583501517.jpg
War In The Kitchen,Chapter 78,"Dec 27,19",194,180.0,manganelo.com,0.39783740043640137,https://manganelo.com/manga/zf920660,"Romance,Shounen ai,Slice of life,Webtoons",Ongoing,3.63,https://avt.mkklcdnv6temp.com/27/c/19-1583500170.jpg
Save A Female Assassin,Chapter 125,"Dec 31,19",193,180.0,manganelo.com,0.3639945983886719,https://manganelo.com/manga/hy921546,"Action,Drama,Fantasy,Webtoons",Ongoing,4.02,https://avt.mkklcdnv6temp.com/10/j/20-1583501427.jpg
